Owner,Team,League,Recipient,Amount,Election Year,Party,Female
Robert H. Castellini,Cincinnati Reds,MLB,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL POLITICAL ACTION COMMITTEE,10000,2018,Bipartisan,0
Robert H. Castellini,Cincinnati Reds,MLB,NRSC,10000,2020,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,REPUBLICAN PARTY OF KENTUCKY,10000,2020,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,"RIGHT TO RISE PAC, INC.",8682,2016,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,COLLINS FOR SENATOR,5600,2020,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,STEVE CHABOT FOR CONGRESS,5600,2020,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,CARLOS CURBELO CONGRESS,5400,2016,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,RICK SCOTT FOR FLORIDA,5400,2018,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,STEVE CHABOT FOR CONGRESS,5400,2018,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,PORTMAN FOR SENATE COMMITTEE,5400,2020,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,STEVE CHABOT FOR CONGRESS,5300,2016,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,WENSTRUP FOR CONGRESS,5200,2016,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,PERDUE FOR SENATE,5200,2018,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,PORTMAN-OHIO VICTORY COMMITTEE,5000,2016,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,JONI FOR IOWA,5000,2018,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,PROMOTING OUR REPUBLICAN TEAM PAC,5000,2018,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,CINCINNATUS PAC,5000,2018,Democrat,0
Robert H. Castellini,Cincinnati Reds,MLB,"TEAM GRAHAM, INC.",5000,2020,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL POLITICAL ACTION COMMITTEE,5000,2020,Bipartisan,0
Robert H. Castellini,Cincinnati Reds,MLB,MCSALLY FOR SENATE INC,2800,2020,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,ROGER WILLIAMS FOR U S CONGRESS COMMITTEE,2800,2020,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,WENSTRUP FOR CONGRESS,2800,2020,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,FRIENDS OF JOE HECK,2700,2016,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,FRIENDS OF PAT TOOMEY,2700,2016,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,FRIENDS OF ROY BLUNT,2700,2016,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,"FRIENDS OF TODD YOUNG, INC.",2700,2016,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,KASICH FOR AMERICA INC,2700,2016,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,SCOTT WALKER INC,2700,2016,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,THE RICHARD BURR COMMITTEE,2700,2016,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,LEAH FOR SENATE,2700,2018,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,MCSALLY FOR SENATE INC,2700,2018,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,STEIL VICTORY FUND,2700,2018,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,YOUNG HOOSIER VICTORY FUND,2700,2018,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,MARSHA FOR SENATE,2500,2018,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,TEAM RICK SCOTT,2500,2020,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,ISAKSON VICTORY COMMITTEE,2000,2016,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,KLINE FOR CONGRESS,1000,2016,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,ALASKANS FOR DAN SULLIVAN,1000,2020,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,STEIL VICTORY FUND,1000,2020,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,"YOUNG FOR IOWA, INC.",1000,2020,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,CLAUDIA TENNEY FOR CONGRESS,500,2018,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,AMERICANS FOR PARNELL COMMITTEE,500,2020,Republican,0
Robert H. Castellini,Cincinnati Reds,MLB,"ANDY BARR FOR CONGRESS, INC.",500,2020,Republican,0
Robert Kraft,New England Patriots,NFL,GRIDIRON-PAC,10000,2018,Bipartisan,0
Robert Kraft,New England Patriots,NFL,GRIDIRON-PAC,5000,2016,Bipartisan,0
Robert Kraft,New England Patriots,NFL,EXPERIENCED LEADERSHIP MATTERS PAC,5000,2020,Democrat,0
Robert Kraft,New England Patriots,NFL,GRIDIRON-PAC,5000,2020,Bipartisan,0
Robert Kraft,New England Patriots,NFL,LANGEVIN FOR CONGRESS,1000,2016,Democrat,0
Robert Plummer,Los Angeles Dodgers,MLB,TRUMP VICTORY,2800,2020,Republican,0
Robert Sarver,Phoenix Suns,NBA,DEFENDARIZONA,25000,2018,Republican,0
Robert Sarver,Phoenix Mercury,WNBA,DEFENDARIZONA,25000,2018,Republican,0
Robert Sarver,Phoenix Suns,NBA,FLAKE VICTORY COMMITTEE,25000,2018,Republican,0
Robert Sarver,Phoenix Mercury,WNBA,FLAKE VICTORY COMMITTEE,25000,2018,Republican,0
Robert Sarver,Phoenix Suns,NBA,MCCARTHY VICTORY FUND,10000,2016,Republican,0
Robert Sarver,Phoenix Mercury,WNBA,MCCARTHY VICTORY FUND,10000,2016,Republican,0
Robert Sarver,Phoenix Suns,NBA,SCHWEIKERT VICTORY COMMITTEE,10000,2016,Republican,0
Robert Sarver,Phoenix Mercury,WNBA,SCHWEIKERT VICTORY COMMITTEE,10000,2016,Republican,0
Robert Sarver,Phoenix Suns,NBA,THE DESERT CAUCUS,10000,2016,Bipartisan,0
Robert Sarver,Phoenix Mercury,WNBA,THE DESERT CAUCUS,10000,2016,Bipartisan,0
Robert Sarver,Phoenix Suns,NBA,THE DESERT CAUCUS,10000,2018,Bipartisan,0
Robert Sarver,Phoenix Mercury,WNBA,THE DESERT CAUCUS,10000,2018,Bipartisan,0
Robert Sarver,Phoenix Suns,NBA,AMERICANS FOR TOMORROW'S FUTURE,10000,2020,,0
Robert Sarver,Phoenix Mercury,WNBA,AMERICANS FOR TOMORROW'S FUTURE,10000,2020,,0
Robert Sarver,Phoenix Suns,NBA,THE DESERT CAUCUS,10000,2020,Bipartisan,0
Robert Sarver,Phoenix Mercury,WNBA,THE DESERT CAUCUS,10000,2020,Bipartisan,0
Robert Sarver,Phoenix Suns,NBA,MCSALLY FOR SENATE INC,5600,2020,Republican,0
Robert Sarver,Phoenix Mercury,WNBA,MCSALLY FOR SENATE INC,5600,2020,Republican,0
Robert Sarver,Phoenix Suns,NBA,JEFF FLAKE FOR US SENATE INC,5400,2016,Republican,0
Robert Sarver,Phoenix Mercury,WNBA,JEFF FLAKE FOR US SENATE INC,5400,2016,Republican,0
Robert Sarver,Phoenix Suns,NBA,MCSALLY FOR CONGRESS,5400,2016,Republican,0
Robert Sarver,Phoenix Mercury,WNBA,MCSALLY FOR CONGRESS,5400,2016,Republican,0
Robert Sarver,Phoenix Suns,NBA,FRIENDS OF JOHN MCCAIN INC,5400,2016,Republican,0
Robert Sarver,Phoenix Mercury,WNBA,FRIENDS OF JOHN MCCAIN INC,5400,2016,Republican,0
Robert Sarver,Phoenix Suns,NBA,FRIENDS OF JOHN BARRASSO,5400,2018,Republican,0
Robert Sarver,Phoenix Mercury,WNBA,FRIENDS OF JOHN BARRASSO,5400,2018,Republican,0
Robert Sarver,Phoenix Suns,NBA,MCSALLY FOR SENATE INC,5400,2018,Republican,0
Robert Sarver,Phoenix Mercury,WNBA,MCSALLY FOR SENATE INC,5400,2018,Republican,0
Robert Sarver,Phoenix Suns,NBA,KYRSTEN SINEMA FOR CONGRESS,5300,2016,Democrat,0
Robert Sarver,Phoenix Mercury,WNBA,KYRSTEN SINEMA FOR CONGRESS,5300,2016,Democrat,0
Robert Sarver,Phoenix Suns,NBA,MCSALLY FOR CONGRESS,2700,2018,Republican,0
Robert Sarver,Phoenix Mercury,WNBA,MCSALLY FOR CONGRESS,2700,2018,Republican,0
Robert Sarver,Phoenix Suns,NBA,SINEMA FOR ARIZONA,2700,2018,Democrat,0
Robert Sarver,Phoenix Mercury,WNBA,SINEMA FOR ARIZONA,2700,2018,Democrat,0
Robert Sarver,Phoenix Suns,NBA,MANCHIN FOR WEST VIRGINIA,2500,2018,Democrat,0
Robert Sarver,Phoenix Mercury,WNBA,MANCHIN FOR WEST VIRGINIA,2500,2018,Democrat,0
Rocky Wirtz,Chicago Blackhawks,NHL,RIGHT TO RISE USA,25000,2016,Republican,0
Rocky Wirtz,Chicago Blackhawks,NHL,GRAHAM VICTORY 2020,10300,2020,Republican,0
Rocky Wirtz,Chicago Blackhawks,NHL,TRUMP VICTORY,10000,2016,Republican,0
Rocky Wirtz,Chicago Blackhawks,NHL,NATIONAL BEER WHOLESALERS ASSOCIATION PAC,10000,2016,Bipartisan,0
Rocky Wirtz,Chicago Blackhawks,NHL,WINE AND SPIRITS WHOLESALERS OF AMERICA INC PAC,10000,2016,Bipartisan,0
Rocky Wirtz,Chicago Blackhawks,NHL,NATIONAL BEER WHOLESALERS ASSOCIATION PAC,10000,2020,Bipartisan,0
Rocky Wirtz,Chicago Blackhawks,NHL,WINE AND SPIRITS WHOLESALERS OF AMERICA INC PAC ,10000,2020,Bipartisan,0
Rocky Wirtz,Chicago Blackhawks,NHL,"TEAM GRAHAM, INC",5600,2020,Republican,0
Rocky Wirtz,Chicago Blackhawks,NHL,UNIVERSITY PUBLIC ISSUES COMMITTEE,5000,2018,"Bipartisan, but mostly Democratic",0
Rocky Wirtz,Chicago Blackhawks,NHL,NATIONAL BEER WHOLESALERS ASSOCIATION PAC,5000,2018,Bipartisan,0
Rocky Wirtz,Chicago Blackhawks,NHL,"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC PAC",5000,2018,Bipartisan,0
Rocky Wirtz,Chicago Blackhawks,NHL,ROSKAM FOR CONGRESS COMMITTEE,3700,2018,Republican,0
Rocky Wirtz,Chicago Blackhawks,NHL,DOLD FOR CONGRESS,3354,2016,Republican,0
Rocky Wirtz,Chicago Blackhawks,NHL,HOUSLEY FOR SENATE COMMITTEE,2700,2018,Republican,0
Rocky Wirtz,Chicago Blackhawks,NHL,BETO FOR TEXAS,2700,2018,Democrat,0
Rocky Wirtz,Chicago Blackhawks,NHL,DAN LIPINSKI FOR CONGRESS,2600,2018,Democrat,0
Rocky Wirtz,Chicago Blackhawks,NHL,SCHNEIDER FOR CONGRESS,2000,2020,Democrat,0
Rocky Wirtz,Chicago Blackhawks,NHL,LAHOOD FOR CONGRESS,1250,2020,Republican,0
Rocky Wirtz,Chicago Blackhawks,NHL,JEB 2016 INC,1000,2016,Republican,0
Rocky Wirtz,Chicago Blackhawks,NHL,MIKE BOST FOR CONGRESS COMMITTEE,1000,2016,Republican,0
Rocky Wirtz,Chicago Blackhawks,NHL,PORTMAN FOR SENATE COMMITTEE,1000,2016,Republican,0
Rocky Wirtz,Chicago Blackhawks,NHL,THE RICHARD BURR COMMITTEE,1000,2016,Republican,0
Rocky Wirtz,Chicago Blackhawks,NHL,UNIVERSITY PUBLIC ISSUEES COMMITTEE,1000,2016,"Bipartisan, but mostly Democratic",0
Roger Goodell,Commissioner,NFL,"HATCH ELECTION COMMITTEE, INC",5400,2016,Republican,0
Roger Goodell,Commissioner,NFL,PORTMAN FOR SENATE COMMITTEE,5400,2018,Republican,0
Roger Goodell,Commissioner,NFL,GRIDIRON-PAC,5000,2016,Bipartisan,0
Roger Goodell,Commissioner,NFL,"CHRIS CHRISTIE FOR PRESIDENT, INC.",2700,2016,Republican,0
Roger Goodell,Commissioner,NFL,BENNET FOR COLORADO,2700,2016,Democrat,0
Roger Goodell,Commissioner,NFL,PORTMAN FOR SENATE COMMITTEE,120,2016,Republican,0
Roger Penske,Team Penske,NASCAR,RIGHT TO RISE USA,250000,2016,Republican,0
Roger Penske,Team Penske,NASCAR,NRCC,50000,2018,Republican,0
Roger Penske,Team Penske,NASCAR,TRUMP VICTORY,35000,2020,Republican,0
Roger Penske,Team Penske,NASCAR,STABENOW VICTORY FUND,15000,2016,Democrat,0
Roger Penske,Team Penske,NASCAR,STABENOW VICTORY FUND,15000,2018,Democrat,0
Roger Penske,Team Penske,NASCAR,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,10000,2016,Democrat,0
Roger Penske,Team Penske,NASCAR,JOHN JAMES FOR SENATE,5600,2020,Republican,0
Roger Penske,Team Penske,NASCAR,STABENOW FOR U.S. SENATE,5400,2016,Democrat,0
Roger Penske,Team Penske,NASCAR,GREAT LAKES PAC,5000,2016,Democrat,0
Roger Penske,Team Penske,NASCAR,UNIVERSAL TECHINCAL INSTITUTE PAC (UTIPAC),5000,2016,Bipartisan,0
Roger Penske,Team Penske,NASCAR,UNIVERSAL TECHNICAL INSTITUTE PAC (UTIPAC) ,5000,2016,Bipartisan,0
Roger Penske,Team Penske,NASCAR,UNIVERSAL TECHNICAL INSTITUTE PAC,5000,2018,Bipartisan,0
Roger Penske,Team Penske,NASCAR,JEB 2016 INC,2700,2016,Republican,0
Roger Penske,Team Penske,NASCAR,BRENDA LAWRENCE FOR CONGRESS,2700,2018,Democrat,0
Roger Penske,Team Penske,NASCAR,MI14 PAC,2700,2018,Democrat,0
Roger Penske,Team Penske,NASCAR,BRENDA LAWRENCE FOR CONGRESS,2433,2016,Democrat,0
Roger Penske,Team Penske,NASCAR,BRENDA LAWRENCE FOR CONGRESS,2000,2020,Democrat,0
Roger Penske,Team Penske,NASCAR,CARUSO-CABRERA FOR NEW YORK,2000,2020,Democrat,0
Ron Burkle,Pittsburgh Penguins,NHL,SMP,500000,2018,Democrat,0
Ron Burkle,Pittsburgh Penguins,NHL,PROTECT THE HOUSE,371500,2018,Republican,0
Ron Burkle,Pittsburgh Penguins,NHL,STANDING UP FOR CALIFORNIA'S MIDDLE CLASS,100000,2016,Democrat,0
Ron Burkle,Pittsburgh Penguins,NHL,NEW DAY FOR AMERICA,100000,2016,Republican,0
Ron Burkle,Pittsburgh Penguins,NHL,MCCARTHY VICTORY FUND,100000,2018,Republican,0
Ron Burkle,Pittsburgh Penguins,NHL,TAKE BACK THE HOUSE 2020,46100,2020,Republican,0
Ron Burkle,Pittsburgh Penguins,NHL,KAMALA HARRIS VICTORY FUND,15400,2016,Democrat,0
Ron Burkle,Pittsburgh Penguins,NHL,BOOKER SENATE VICTORY,5400,2018,Democrat,0
Ron Burkle,Pittsburgh Penguins,NHL,FEINSTEIN FOR SENATE 2024,5400,2018,Democrat,0
Ron Burkle,Pittsburgh Penguins,NHL,LOS ANGELES COUNTY DEMOCRATIC CENTRAL COMMITTEE,5000,2018,Democrat,0
Ron Burkle,Pittsburgh Penguins,NHL,MARCO RUBIO FOR PRESIDENT,2700,2016,Republican,0
Ron Burkle,Pittsburgh Penguins,NHL,DR. RAUL RUIZ FOR CONGRESS,2700,2016,Democrat,0
Ron Burkle,Pittsburgh Penguins,NHL,TONY CARDENAS FOR CONGRESS,2700,2016,Democrat,0
Ron Burkle,Pittsburgh Penguins,NHL,CORY 2020,2700,2020,Democrat,0
Ron Fowler,San Diego Padres,MLB,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL PAC,10000,2016,Bipartisan,0
Ron Fowler,San Diego Padres,MLB,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL PAC,10000,2018,Bipartisan,0
Ron Fowler,San Diego Padres,MLB,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,5000,2016,Bipartisan,0
Ron Fowler,San Diego Padres,MLB,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL PAC,5000,2020,Bipartisan,0
Ron Fowler,San Diego Padres,MLB,"JEB 2016, INC.",2700,2016,Republican,0
Saul Katz,New York Mets,MLB,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL PAC,6667,2016,Bipartisan,0
Saul Katz,New York Mets,MLB,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL PAC,6666,2018,Bipartisan,0
Saul Katz,New York Mets,MLB,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL PAC,3333,2020,Bipartisan,0
Saul Katz,New York Mets,MLB,MEEKS VICTORY FUND,2671,2020,Democrat,0
Saul Katz,New York Mets,MLB,CROWLEY LEADERSHIP FUND,2489,2018,Democrat,0
Saul Katz,New York Mets,MLB,SUOZZI VICTORY FUND,2432,2018,Democrat,0
Saul Katz,New York Mets,MLB,TEAM RICK SCOTT,2432,2020,Republican,0
Saul Katz,New York Mets,MLB,CROWLEY LEADERSHIP FUND,1716,2016,Democrat,0
Saul Katz,New York Mets,MLB,DE BLASIO 2020,1490,2020,Democrat,0
Saul Katz,New York Mets,MLB,ENGEL FOR CONGRESS,1321,2018,Democrat,0
Saul Katz,New York Mets,MLB,SUOZZI FOR CONGRESS,1300,2016,Democrat,0
Saul Katz,New York Mets,MLB,DONOVAN FOR CONGRESS,260,2016,Republican,0
Scott Malkin,New York Islanders,NHL,SHAHEEN FOR SENATE,5600,2020,Democrat,0
Scott Malkin,New York Islanders,NHL,FRIENDS OF SCHUMER,2700,2016,Democrat,0
Sheila Ford Hamp,Detroit Lions,NFL,GRIDIRON-PAC,10000,2018,Bipartisan,1
Sheila Ford Hamp,Detroit Lions,NFL,STABENOW VICTORY FUND,10000,2020,Democrat,1
Sheila Ford Hamp,Detroit Lions,NFL,GRIDIRON-PAC,5000,2016,Bipartisan,1
Sheila Ford Hamp,Detroit Lions,NFL,GRIDIRON-PAC,5000,2020,Bipartisan,1
Stephen J. Bisciotti,Baltimore Ravens,NFL,GRIDIRON-PAC,5000,2016,Bipartisan,0
Stephen M. Ross,Miami Dolphins,NFL,NRCC,161800,2016,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,REPUBLICAN NATIONAL COMMITTEE,50000,2020,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,NRCC,33400,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,NEW JERSEY DEMOCRATIC STATE COMMITTEE,20000,2018,Democrat,0
Stephen M. Ross,Miami Dolphins,NFL,SECURITY IS STRENGTH PAC,12500,2016,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,CROWLEY LEADERSHIP FUND,10400,2018,Democrat,0
Stephen M. Ross,Miami Dolphins,NFL,TILLIS MAJORITY COMMITTEE,10000,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,DEMOCRATIC PARTY OF VIRGINIA,10000,2020,Democrat,0
Stephen M. Ross,Miami Dolphins,NFL,ALAMO PAC,8000,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,MIMI WALTERS VICTORY FUND,6250,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,TEXANS FOR SENATOR JOHN CORNYN INC.,5600,2020,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,THOM TILLIS COMMITTEE,5600,2020,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,FRIENDS OF MARK WARNER,5600,2020,Democrat,0
Stephen M. Ross,Miami Dolphins,NFL,NEAL VICTORY FUND,5600,2020,Democrat,0
Stephen M. Ross,Miami Dolphins,NFL,PETERS FOR MICHIGAN,5600,2020,Democrat,0
Stephen M. Ross,Miami Dolphins,NFL,RICHARD E NEAL FOR CONGRESS COMMITTEE,5600,2020,Democrat,0
Stephen M. Ross,Miami Dolphins,NFL,JEFF FLAKE FOR US SENATE INC,5400,2016,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,KEVIN MCCARTHY FOR CONGRESS,5400,2016,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,FRIENDS OF SCHUMER,5400,2016,Democrat,0
Stephen M. Ross,Miami Dolphins,NFL,CARLOS CURBELO CONGRESS,5400,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,CORNYN MAJORITY COMMITTEE,5400,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,HELLER FOR SENATE,5400,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,JOHN CARTER FOR CONGRESS,5400,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,LENA FOR CONGRESS,5400,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,MCHENRY FOR CONGRESS,5400,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,RICK SCOTT FOR FLORIDA,5400,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,SENSENBRENNER COMMITTEE,5400,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,TEAM GRAHAM INC,5400,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,MAST VICTORY COMMITTEE,5200,2016,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,E-PAC,5000,2016,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,"JOBS, OPPORTUNITIES AND EDUCATION PAC (JOE-PAC)",5000,2016,Democrat,0
Stephen M. Ross,Miami Dolphins,NFL,BLUEGRASS COMMITTEE,5000,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,TEAM RYAN,5000,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,WHAT A COUNTRY! PAC,5000,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,FUND FOR AMERICA'S FUTURE,5000,2020,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,HURD VICTORY FUND,5000,2020,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,FORWARD TOGETHER PAC,5000,2020,Democrat,0
Stephen M. Ross,Miami Dolphins,NFL,HURD VICTORY FUND,3550,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,MALONEY FOR CONGRESS,3500,2016,Democrat,0
Stephen M. Ross,Miami Dolphins,NFL,TEAM MCHENRY,3500,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,FISCAL LEADERSHIP AND KNOWING ECONOMICS PAC,3400,2016,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,SASSE LEADERSHIP COMMITTEE,2800,2020,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,BILL FLORES FOR CONGRESS,2700,2016,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,BRIAN MAST FOR CONGRESS,2700,2016,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,CARLOS LOPEZ-CANTERA FOR SENATE,2700,2016,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,"JEB 2016, INC.",2700,2016,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,"TROTT FOR CONGRESS, INC.",2700,2016,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,WYDEN FOR SENATE,2700,2016,Democrat,0
Stephen M. Ross,Miami Dolphins,NFL,COLLINS FOR CONGRESS,2700,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,HUIZENGA FOR CONGRESS,2700,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,RENACCI FOR US SENATE,2700,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,"YODER FOR CONGRESS, INC",2700,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,MENENDEZ FOR SENATE,2700,2018,Democrat,0
Stephen M. Ross,Miami Dolphins,NFL,MADISON PAC; THE,2600,2020,Democrat,0
Stephen M. Ross,Miami Dolphins,NFL,ELISE FOR CONGRESS,2500,2016,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,FRIENDS OF MIKE LEE INC,2500,2016,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,GRASSLEY HAWKEYE FUND,2500,2016,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,BLUMENTHAL FOR CONNECTICUT,2500,2016,Democrat,0
Stephen M. Ross,Miami Dolphins,NFL,FRIENDS OF PAT TOOMEY,2500,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,RAND PAUL FOR US SENATE,2500,2018,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,MIKE GALLAGHER FOR WISCONSIN,2500,2020,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,PROMOTING OUR REPUBLICAN TEAM PAC,2500,2020,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,RECLAIM AMERICA PAC,2500,2020,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,ZELDIN FOR CONGRESS,1000,2016,Republican,0
Stephen M. Ross,Miami Dolphins,NFL,NICOLE FOR NEW YORK,1000,2020,Republican,0
Steve Ballmer,LA Clippers,NBA,REPUBLICAN NATIONAL COMMITTEEE,10000,2016,Republican,0
Steve Ballmer,LA Clippers,NBA,DCCC,10000,2016,Democrat,0
Steve Ballmer,LA Clippers,NBA,DELBENE FOR CONGRESS,5400,2016,Democrat,0
Steve Ballmer,LA Clippers,NBA,DELBENE FOR CONGRESS,5400,2018,Democrat,0
Steve Ballmer,LA Clippers,NBA,FRIENDS OF MARIA,5400,2018,Democrat,0
Steve Ballmer,LA Clippers,NBA,MARK KELLY FOR SENATE,5400,2020,Democrat,0
Steve Ballmer,LA Clippers,NBA,DCCC,5000,2018,Democrat,0
Steve Ballmer,LA Clippers,NBA,WYDEN FOR SENATE,2700,2016,Democrat,0
Steve Ballmer,LA Clippers,NBA,MURRAY VICTORY FUND,2000,2016,Democrat,0
Steve Ballmer,LA Clippers,NBA,WASHINGTON STATE DEMOCRATIC CENTRAL COMMITTEE,1800,2016,Democrat,0
Steve Tisch,New York Giants,NFL,HILLARY VICTORY FUND,100000,2016,Democrat,0
Steve Tisch,New York Giants,NFL,RED TO BLUE VICTORY FUND,33900,2018,Democrat,0
Steve Tisch,New York Giants,NFL,GRIDIRON-PAC,10000,2016,Bipartisan,0
Steve Tisch,New York Giants,NFL,BOOKER SENATE VICTORY,10000,2018,Democrat,0
Steve Tisch,New York Giants,NFL,CORY BOOKER FOR SENATE,5600,2020,Democrat,0
Steve Tisch,New York Giants,NFL,FRIENDS OF SCHUMER,5400,2016,Democrat,0
Steve Tisch,New York Giants,NFL,HILLARY FOR AMERICA,5400,2016,Democrat,0
Steve Tisch,New York Giants,NFL,CORY BOOKER FOR SENATE,5400,2018,Democrat,0
Steve Tisch,New York Giants,NFL,GRIDIRON-PAC,5000,2018,Bipartisan,0
Steve Tisch,New York Giants,NFL,GRIDIRON-PAC,5000,2020,Bipartisan,0
Steve Tisch,New York Giants,NFL,PURPOSE PAC,4600,2018,Democrat,0
Steve Tisch,New York Giants,NFL,CORY 2020,2800,2020,Democrat,0
Steve Tisch,New York Giants,NFL,JEFFRIES FOR CONGRESS,2800,2020,Democrat,0
Steve Tisch,New York Giants,NFL,WIN THE ERA PAC,2800,2020,Democrat,0
Steve Tisch,New York Giants,NFL,WRIGHT 2016,2700,2016,Democrat,0
Steve Tisch,New York Giants,NFL,FEINSTEIN FOR SENATE 2024,2700,2018,Democrat,0
Steve Tisch,New York Giants,NFL,ACTBLUE,560,2020,Democrat,0
Stuart Sternberg,Tampa Bay Rays,MLB,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL PAC,10000,2018,Bipartisan,0
